employId,studentId,companyName,position,salary,startDate,endDate,nationality,destination
E103056,S605284,SAP,OperationsManager,77412,2020-12-09,2023-04-17,France,1
E372823,S499337,McGillUniversity,DataScientist,43521,2018-04-16,2025-08-11,BurkinaFaso,2
E474955,S489917,Coca-Cola,CivilEngineer,35554,2018-09-03,2023-10-21,Benin,0
E919121,S833409,Pfizer,Musician,74539,2021-06-12,2024-05-04,Ethiopia,2
E510283,S208528,UniversityofWashington,HVACTechnician,61132,2022-08-30,2025-02-16,Cyprus,2
E493480,S555473,Vodafone,Firefighter,54137,2018-05-12,2025-12-26,Comoros,0
E208075,S431132,Canon,Copywriter,40346,2022-10-07,2023-10-28,Brazil,1
E442473,S431506,Santander,OperationsManager,76667,2020-01-18,2023-05-30,France,1
E88665,S585431,Accenture,SolarPanelInstaller,95300,2020-03-23,2024-01-03,Iran,2
E501333,S208732,UniversityofWashington,ITSupportSpecialist,63317,2019-05-22,2023-01-20,Denmark,2
E64651,S826291,L'Oréal,LawEnforcementOfficer,66818,2019-03-26,2024-01-03,Ecuador,0
E84469,S491548,Mitsubishi,Microbiologist,73606,2018-09-26,2023-09-16,Eswatini,2
E179410,S127831,UniversityofBritishColumbia(UBC),EventPlanner,49706,2021-05-31,2025-08-19,Chad,1
E887781,S305905,Vodafone,Firefighter,54361,2018-09-14,2024-05-17,Comoros,0
E803188,S479534,Santander,LabTechnician,64887,2021-07-17,2025-06-10,Dominica,1
E191533,S495462,IKEA,StockTrader,97105,2020-09-04,2024-09-16,Ireland,2
E570968,S123767,Sony,Librarian,68485,2019-06-29,2024-11-09,Egypt,0
E301105,S350749,UniversityofWashington,Dentist,43935,2018-09-12,2023-06-21,Burundi,2
E583377,S109481,Nestlé,Pharmacist,79005,2020-03-08,2023-10-21,Gambia,1
E356911,S814325,Pfizer,Pilot,82128,2018-10-19,2024-10-18,Ghana,2
E476666,S438958,Nike,LabTechnician,64850,2022-12-01,2023-01-07,Dominica,0
E53023,S213443,Intel,Nurse,74819,2019-08-24,2023-08-19,Fiji,2
E770599,S761295,LVMH,HVACTechnician,60879,2018-05-14,2024-05-25,Cyprus,2
E188276,S799384,AstralinkRobotics,GraphicDesigner,59264,2022-11-01,2025-06-27,Croatia,0
E3094,S303179,Philips,Doctor/Physician,46885,2022-03-04,2025-10-28,Cameroon,1
E13578,S912048,Nissan,LogisticsManager,69155,2022-03-01,2024-03-29,ElSalvador,1
E574211,S393806,Hyundai,Dietitian/Nutritionist,45507,2021-01-07,2023-10-31,CaboVerde,2
E71036,S695160,UniversityofMichigan,Microbiologist,73284,2019-08-02,2025-04-14,Eswatini,0
E849216,S850229,Hitachi,Firefighter,54461,2019-02-25,2024-07-16,Comoros,1
E65519,S91900,L'Oréal,Paramedic,77762,2020-11-24,2023-05-05,Gabon,0
E359613,S772348,JohnsHopkinsUniversity,FinancialAdvisor,52913,2019-10-06,2025-10-17,Colombia,2
E565509,S948030,Siemens,Firefighter,54495,2019-11-01,2024-03-28,Comoros,1
E545907,S589427,DHL,FilmDirector,51950,2021-10-18,2025-04-19,China,1
E538138,S676515,Santander,MachineOperator,69672,2022-02-23,2024-05-30,EquatorialGuinea,1
E913089,S74532,LG,Dietitian/Nutritionist,45467,2021-03-28,2024-10-24,CaboVerde,0
E593028,S408402,L'Oréal,Pilot,82624,2021-10-17,2024-01-18,Ghana,0
E414439,S462957,UniversityofMichigan,Mechanic,71831,2022-02-06,2025-11-19,Estonia,0
E474348,S692451,DHL,DataScientist,43435,2020-12-15,2024-09-13,BurkinaFaso,1
E718595,S229640,OnyxMarineSolutions,LabTechnician,64954,2021-06-26,2024-04-23,Dominica,1
E753476,S419507,Airbus,Florist,56004,2020-04-09,2025-10-17,Congo(Republic),2
E282322,S479952,Samsung,ChemicalEngineer,33960,2018-10-27,2025-11-26,Belize,2
E415361,S929735,NewYorkUniversity(NYU),Florist,56588,2019-10-07,2025-06-03,Congo(Republic),0
E497434,S960966,Siemens,Pilot,81681,2020-11-05,2024-05-05,Ghana,2
E433195,S47394,Intel,Cleaner,35863,2018-08-30,2024-08-14,Bhutan,2
E905194,S9925,UniversityofCaliforniaLosAngeles(UCLA),Farmer,50766,2018-07-05,2024-11-28,Chile,1
E531573,S274260,LG,Plumber,83330,2022-03-30,2025-12-13,Greece,0
E188952,S86602,DHL,Musician,74492,2018-06-25,2023-01-30,Ethiopia,1
E405957,S813039,Tencent,MarketingManager,70722,2019-01-06,2024-09-16,Eritrea,2
E445670,S492629,UniversityofMichigan,Firefighter,54432,2021-07-05,2024-06-26,Comoros,0
E600986,S397167,UniversityofWarwick,Microbiologist,73365,2018-11-07,2023-01-30,Eswatini,0
E923933,S67413,AstralinkRobotics,Paramedic,77989,2019-02-02,2024-12-15,Gabon,0
E549630,S474430,Tencent,MachineOperator,69727,2021-06-14,2023-12-24,EquatorialGuinea,2
E111585,S883254,Siemens,LabTechnician,65494,2019-05-11,2024-02-01,Dominica,1
E337547,S324401,UniversityofBritishColumbia(UBC),Farmer,50940,2022-06-05,2023-06-02,Chile,1
E797465,S467900,UniversityofVirginia,Doctor/Physician,46985,2022-05-15,2024-05-02,Cameroon,1
E609238,S685985,UniversityofIllinoisUrbana-Champaign,Firefighter,53670,2018-04-15,2025-01-26,Comoros,1
E25974,S413300,Samsung,Chef,33322,2022-02-01,2024-06-22,Belgium,2
E313843,S21365,Novartis,Paramedic,78569,2021-07-18,2024-04-08,Gabon,0
E897027,S448284,DHL,PhysicalTherapist,81140,2022-08-10,2023-03-03,Germany,1
E580252,S929250,UniversityofBritishColumbia(UBC),Nurse,75604,2022-09-26,2025-02-26,Fiji,1
E33645,S816197,McGillUniversity,MarketingManager,71623,2018-04-14,2024-02-18,Eritrea,2
E82220,S708749,Airbus,Firefighter,53789,2018-02-25,2025-04-10,Comoros,2
E797128,S795907,UniversityofPennsylvania,Doctor/Physician,47551,2019-07-06,2025-04-23,Cameroon,0
E431317,S899189,UniversityofWashington,FlightAttendant,55382,2019-08-25,2025-11-25,Congo(DemocraticRepublic),2
E860690,S19481,PepsiCo,ConstructionWorker,37994,2019-04-18,2025-05-04,BosniaandHerzegovina,1
E372899,S431506,Santander,OperationsManager,76667,2018-04-12,2024-04-01,France,1
E620498,S696911,BostonUniversity,HVACTechnician,60716,2021-05-08,2023-10-05,Cyprus,2
E710015,S689620,Philips,LawEnforcementOfficer,67332,2020-01-12,2025-06-09,Ecuador,1
E280386,S842082,Canon,Electrician,49583,2018-09-10,2024-02-22,CentralAfricanRepublic,1
E355121,S170459,CarnegieMellonUniversity,HVACTechnician,61503,2022-09-14,2025-12-18,Cyprus,0
E61400,S40602,Accenture,Electrician,49056,2019-03-12,2024-04-04,CentralAfricanRepublic,2
E45757,S962872,Audi,ContentCreator,39514,2021-01-31,2024-10-06,Botswana,2
E615118,S568171,Samsung,Nurse,75438,2020-05-28,2025-10-09,Fiji,2
E791201,S178513,Barclays,Journalist,64302,2022-07-05,2023-12-16,Djibouti,0
E765918,S231164,Nike,Musician,74559,2020-01-14,2025-11-07,Ethiopia,0
E98450,S400413,BostonUniversity,Electrician,49566,2021-09-07,2023-09-02,CentralAfricanRepublic,2
E334569,S606369,Siemens,Electrician,48925,2019-02-10,2024-07-22,CentralAfricanRepublic,1
E320075,S951839,Siemens,Journalist,63689,2019-12-16,2025-01-06,Djibouti,1
E402052,S298771,IKEA,DigitalMarketer,46587,2018-12-19,2023-08-25,Cambodia,2
E285687,S226594,Lenovo,FlightAttendant,54876,2022-07-08,2025-03-13,Congo(DemocraticRepublic),1
E610487,S991902,Nike,Firefighter,54527,2020-11-27,2024-07-20,Comoros,0
E769580,S390619,JohnsHopkinsUniversity,CustomerServiceRepresentative,41175,2021-06-22,2025-03-01,Brunei,2
E951962,S200469,Adidas,OperationsManager,76915,2018-08-22,2025-10-11,France,2
E722627,S885378,Coca-Cola,Nurse,75015,2022-02-01,2024-11-28,Fiji,0
E345789,S455777,EchelonDynamics,HVACTechnician,60995,2018-09-28,2025-12-20,Cyprus,0
E30726,S677456,SAP,LogisticsManager,69243,2021-04-18,2023-12-06,ElSalvador,1
E467837,S441917,Santander,PoliceOfficer,84276,2021-01-21,2024-01-25,Grenada,1
E687777,S464157,Barclays,Cleaner,35921,2020-02-13,2025-09-24,Bhutan,0
E168104,S990070,Accenture,GameDeveloper,57959,2021-02-15,2023-04-04,Côted'Ivoire,2
E958933,S816229,Santander,SolarPanelInstaller,95154,2018-12-30,2024-07-19,Iran,1
E865231,S973028,IKEA,Dietitian/Nutritionist,44676,2020-06-06,2023-08-07,CaboVerde,2
E802584,S868810,GeorgiaInstituteofTechnology,DroneOperator,48320,2018-04-26,2025-07-30,Canada,2
E865898,S545921,JohnsHopkinsUniversity,LogisticsManager,69410,2019-03-10,2025-09-22,ElSalvador,2
E94031,S467701,LG,Plumber,82688,2020-04-30,2025-12-17,Greece,0
E165221,S217526,Nissan,PoliceOfficer,84342,2019-11-26,2023-04-06,Grenada,1
E126370,S464727,Adidas,FilmDirector,51661,2022-12-01,2025-11-26,China,2
E676846,S778361,UniversityofPennsylvania,DataAnalyst,42422,2021-03-27,2025-12-23,Bulgaria,0
E173849,S763092,Airbus,OperationsManager,77654,2022-10-11,2025-01-16,France,2
E230228,S21347,Mercedes-Benz,DataScientist,43156,2020-10-08,2024-11-02,BurkinaFaso,0
E385216,S89278,BostonUniversity,OperationsManager,76842,2020-03-08,2024-07-04,France,2
E10296,S826287,UniversityofIllinoisUrbana-Champaign,Dentist,44346,2021-05-14,2023-10-14,Burundi,1
E408074,S831119,L'Oréal,ITSupportSpecialist,63587,2018-11-15,2024-01-10,Denmark,0
E261961,S624024,Hewlett-Packard(HP),ITSupportSpecialist,63221,2019-10-21,2024-03-31,Denmark,2
E92075,S576772,JohnsHopkinsUniversity,DroneOperator,47608,2022-04-29,2023-09-03,Canada,2
E178148,S102905,Xiaomi,LawEnforcementOfficer,67566,2021-04-10,2024-10-15,Ecuador,0
E959286,S713222,UniversityofManchester,ITSupportSpecialist,63420,2020-01-06,2024-03-20,Denmark,2
E616784,S678648,IKEA,MachineOperator,69702,2019-12-23,2024-12-10,EquatorialGuinea,2
E598377,S601304,Pfizer,SolarPanelInstaller,94895,2019-10-13,2024-08-06,Iran,2
E339542,S352528,Siemens,PhysicalTherapist,80811,2022-03-03,2023-04-08,Germany,1
E868315,S935784,Lenovo,LogisticsManager,69047,2018-05-15,2024-12-09,ElSalvador,1
E292572,S605965,Samsung,Electrician,49273,2019-04-12,2023-05-30,CentralAfricanRepublic,2
E492649,S652743,UniversityofVirginia,GameDeveloper,57897,2021-07-18,2025-01-05,Côted'Ivoire,1
E169618,S85367,NewYorkUniversity(NYU),Plumber,83347,2018-09-07,2024-02-16,Greece,0
E250196,S591080,NorthwesternUniversity,EventPlanner,50154,2020-12-07,2023-08-21,Chad,2
E983126,S519002,Philips,HRManager,59813,2020-06-30,2025-03-06,Cuba,1
E915584,S158188,Santander,PoliticalScientist,85408,2018-06-17,2025-11-15,Guatemala,1
E725655,S920254,UniversityofSouthernCalifornia(USC),Dentist,43637,2022-07-13,2024-06-26,Burundi,1
E833318,S838152,Barclays,ChemicalEngineer,34009,2019-11-11,2024-12-11,Belize,0
E803145,S872357,Tesla,OccupationalTherapist,76068,2018-04-07,2025-04-01,Finland,0
E795894,S721179,Intel,Mechanic,71807,2022-11-25,2025-09-04,Estonia,2
E300893,S26690,Mercedes-Benz,LogisticsManager,69118,2020-03-13,2023-09-18,ElSalvador,0
E140037,S624024,Hewlett-Packard(HP),ITSupportSpecialist,63221,2021-11-06,2025-02-08,Denmark,2
E927971,S932414,Tencent,DroneOperator,48475,2021-01-10,2023-07-02,Canada,2
E551154,S149655,Hyundai,PhysicalTherapist,81066,2022-01-31,2024-07-20,Germany,2
E277557,S593292,Adidas,Pilot,82195,2020-05-30,2025-04-19,Ghana,2
E933409,S412837,OnyxMarineSolutions,Pharmacist,78719,2020-01-17,2023-09-28,Gambia,1
E848430,S89095,UniversityofNorthCarolinaatChapelHill,EventPlanner,50349,2021-10-16,2023-11-21,Chad,0
E68439,S175249,Santander,Electrician,48716,2019-06-24,2024-03-16,CentralAfricanRepublic,1
E292491,S730804,UniversityofPennsylvania,Librarian,68096,2020-08-11,2023-11-15,Egypt,0
E759949,S555693,OnyxMarineSolutions,Photographer,79664,2022-06-20,2024-06-13,Georgia,1
E292084,S920976,DHL,CivilEngineer,34728,2018-02-24,2024-03-03,Benin,1
E702020,S97385,UniversityofManchester,Microbiologist,72735,2019-06-05,2023-09-12,Eswatini,2
E601788,S792157,UniversityofWashington,PhysicalTherapist,80848,2018-03-17,2025-06-10,Germany,2
E129327,S251375,UniversityofPennsylvania,FilmDirector,51610,2018-11-23,2024-08-23,China,0
E676259,S868138,SAP,FilmDirector,52227,2018-06-18,2023-02-17,China,1
E601128,S763938,Audi,ClinicalPsychologist,37221,2019-02-09,2024-07-30,Bolivia,2
E261800,S553972,Vodafone,Pharmacist,79491,2022-08-08,2024-01-12,Gambia,0
E716121,S45882,Siemens,Firefighter,53913,2018-11-08,2025-02-15,Comoros,1
E560997,S395256,Audi,LabTechnician,65135,2018-08-26,2024-01-13,Dominica,2
E31321,S412176,L'Oréal,ResearchScientist,88479,2019-03-01,2024-10-11,Guyana,0
E627134,S663046,Philips,RetailSalesAssociate,89510,2022-01-26,2023-06-28,Haiti,1
E62013,S80441,UniversityofWashington,DroneOperator,48081,2018-10-20,2023-07-28,Canada,2
E450408,S156645,ElysiumBiotech,PhysicalTherapist,80795,2022-06-19,2024-03-19,Germany,2
E645635,S211182,DHL,Landscaper,66449,2018-02-24,2025-01-15,DominicanRepublic,1
E396235,S995931,UniversityofTexasatAustin,Farmer,50757,2019-11-08,2025-12-07,Chile,0
E181957,S960614,Adidas,Doctor/Physician,47246,2020-04-12,2023-06-16,Cameroon,2
E962779,S312610,Mercedes-Benz,PoliceOfficer,84312,2020-03-02,2025-01-10,Grenada,0
E408999,S730003,Coca-Cola,DigitalMarketer,46497,2020-04-21,2025-03-01,Cambodia,0
E697436,S655706,Intel,FlightAttendant,54965,2019-04-12,2023-01-18,Congo(DemocraticRepublic),2
E16192,S372763,NorthwesternUniversity,MachineOperator,70456,2021-06-14,2023-02-04,EquatorialGuinea,2
E580504,S828300,UniversityofManchester,HVACTechnician,60925,2019-01-17,2025-04-01,Cyprus,2
E741295,S431145,LG,Dietitian/Nutritionist,45553,2021-08-12,2025-06-26,CaboVerde,0
E812636,S46369,CornellUniversity,OccupationalTherapist,76460,2021-11-30,2023-07-22,Finland,1
E996720,S874503,Canon,Journalist,64414,2019-08-24,2023-01-10,Djibouti,1
E480206,S837270,VireoWorksEngineering,Plumber,83480,2021-04-20,2024-03-25,Greece,1
E523732,S192931,UniversityofVirginia,CivilEngineer,34865,2022-05-08,2025-10-24,Benin,1
E188554,S520269,Boeing,Pharmacist,78993,2019-01-14,2024-02-22,Gambia,0
E741728,S816178,Samsung,IndustrialDesigner,62340,2021-03-06,2024-02-26,Czechia,2
E39817,S493714,UniversityofWisconsin-Madison,Doctor/Physician,46739,2022-11-29,2025-07-05,Cameroon,2
E62162,S850516,UniversityofPennsylvania,MachineOperator,70607,2020-03-16,2024-11-22,EquatorialGuinea,0
E337514,S138205,McGillUniversity,LabTechnician,64715,2019-04-04,2023-11-28,Dominica,2
E502552,S104394,Canon,FilmDirector,52031,2019-11-07,2025-10-23,China,1
E29983,S951254,Mitsubishi,Microbiologist,73606,2021-06-13,2025-03-18,Eswatini,2
E842682,S612312,Intel,GameDeveloper,58273,2020-05-09,2023-06-25,Côted'Ivoire,2
E578273,S82468,Airbus,HRManager,60393,2020-12-10,2025-12-03,Cuba,2
E853129,S471667,UniversityofPennsylvania,DroneOperator,48397,2019-04-10,2024-06-17,Canada,0
E594213,S202351,Sony,Journalist,64374,2022-05-17,2023-07-14,Djibouti,0
E334441,S189509,Huawei,Musician,74141,2018-02-23,2023-01-18,Ethiopia,1
E273716,S517821,Siemens,FilmDirector,51758,2018-06-27,2023-01-30,China,2
E846625,S38604,Vodafone,SolarPanelInstaller,94801,2021-02-19,2025-05-26,Iran,0
E942589,S56866,UniversityofCaliforniaLosAngeles(UCLA),FilmDirector,52591,2021-09-09,2024-11-21,China,1
E466093,S746860,LG,MachineOperator,70134,2020-04-03,2023-10-09,EquatorialGuinea,0
E676447,S906767,Hitachi,Firefighter,54152,2018-02-28,2025-01-22,Comoros,1
E958281,S846994,Audi,Dietitian/Nutritionist,45419,2019-11-26,2024-04-09,CaboVerde,2
E220762,S296490,Coca-Cola,Chef,33463,2020-12-14,2025-12-23,Belgium,0
E602089,S843773,DHL,CustomerServiceRepresentative,40847,2022-09-19,2023-03-08,Brunei,1
E867274,S555473,Vodafone,Firefighter,54137,2022-01-06,2025-12-11,Comoros,0
E322508,S753150,DHL,FlightAttendant,54643,2018-02-05,2023-07-21,Congo(DemocraticRepublic),1
E577741,S674369,UniversityofMichigan,Librarian,68009,2018-02-08,2025-12-18,Egypt,0
E290366,S20926,Alibaba,Photographer,80593,2018-06-06,2024-10-08,Georgia,2
E60659,S675891,DHL,Farmer,51166,2021-01-24,2023-09-20,Chile,1
E75779,S549946,DHL,DataScientist,43456,2019-08-04,2023-01-27,BurkinaFaso,1
E513242,S780428,UniversityofSouthernCalifornia(USC),DroneOperator,47995,2020-02-11,2025-04-14,Canada,1
E438112,S206512,Samsung,ChemicalEngineer,34531,2021-06-19,2025-09-27,Belize,2
E890934,S429131,Lenovo,IndustrialDesigner,62150,2021-01-18,2025-09-28,Czechia,1
E493348,S800253,HSBC,IndustrialDesigner,62424,2020-06-27,2024-08-23,Czechia,1
E764186,S157006,Tencent,Farmer,50882,2020-09-19,2025-06-05,Chile,2
E766880,S800253,HSBC,IndustrialDesigner,62424,2019-11-01,2023-02-09,Czechia,1
E621244,S426610,CornellUniversity,MarketingManager,71044,2022-09-09,2024-03-03,Eritrea,1
E990174,S728305,Vodafone,GameDeveloper,57847,2022-12-06,2024-09-15,Côted'Ivoire,0
E149217,S768749,Mercedes-Benz,Cleaner,36353,2018-09-07,2024-12-26,Bhutan,0
E542133,S212601,L'Oréal,Dietitian/Nutritionist,44986,2018-04-14,2025-01-07,CaboVerde,0
E114286,S873894,Xiaomi,FinancialAdvisor,53431,2018-10-05,2024-03-13,Colombia,0
E434501,S453395,HSBC,Dentist,44572,2019-07-14,2023-08-06,Burundi,1
E717357,S473489,UniversityofMichigan,FreelanceWriter,57540,2019-12-21,2023-12-10,CostaRica,0
E172342,S935098,Intel,Florist,55807,2018-09-02,2024-06-04,Congo(Republic),2
E743526,S842216,EchelonDynamics,HVACTechnician,61367,2019-09-17,2023-10-29,Cyprus,0
E868956,S404423,Canon,Doctor/Physician,47594,2020-12-19,2023-01-10,Cameroon,1
E198054,S812103,HSBC,GameDeveloper,58482,2021-08-17,2025-01-30,Côted'Ivoire,1
E341286,S213443,Intel,Nurse,74819,2018-03-01,2025-10-02,Fiji,2
E320886,S132249,Intel,ChemicalEngineer,33816,2020-02-02,2023-05-25,Belize,2
E399134,S511114,Intel,FreelanceWriter,57599,2021-01-29,2024-04-07,CostaRica,2
E558839,S939836,UniversityofGlasgow,Plumber,83453,2020-06-26,2025-01-27,Greece,1
E967668,S262415,Airbus,Farmer,51276,2020-11-06,2025-07-13,Chile,2
E536046,S536027,Hitachi,PoliceOfficer,84590,2018-05-04,2024-08-02,Grenada,1
E914916,S405034,NorthwesternUniversity,FlightAttendant,55207,2018-01-04,2023-01-08,Congo(DemocraticRepublic),2
E588965,S387331,Hyundai,Florist,55878,2022-10-23,2023-02-25,Congo(Republic),2
E100728,S925267,Philips,PoliceOfficer,84029,2022-09-22,2025-03-06,Grenada,1
E296885,S560968,PepsiCo,Journalist,63931,2018-02-16,2025-04-29,Djibouti,1
E980426,S411904,Hewlett-Packard(HP),LabTechnician,64875,2018-07-27,2023-06-16,Dominica,2
E493890,S381014,UniversityofWarwick,OperationsManager,76994,2018-08-17,2025-05-15,France,0
E35879,S106742,Novartis,FinancialAdvisor,52879,2022-03-20,2023-06-09,Colombia,0
E121018,S718234,Intel,DataScientist,42829,2020-08-13,2025-12-11,BurkinaFaso,2
E34209,S881106,Volkswagen,Paramedic,78173,2019-09-10,2023-03-30,Gabon,0
E65468,S42167,DHL,OccupationalTherapist,75993,2018-02-24,2023-12-27,Finland,1
E186659,S717962,Airbus,Musician,74629,2018-05-09,2024-05-17,Ethiopia,2
E974102,S300623,Hyundai,DataAnalyst,42024,2019-02-04,2024-05-31,Bulgaria,2
E74393,S594561,ZenithPulseMedia,OperationsManager,76823,2020-09-23,2024-05-19,France,2
E16199,S262552,Coca-Cola,GraphicDesigner,58658,2019-08-28,2025-09-21,Croatia,0
E524107,S690571,Barclays,GameDeveloper,57653,2020-10-15,2024-05-15,Côted'Ivoire,0
E825566,S111609,Santander,Paramedic,77716,2022-01-25,2023-08-30,Gabon,1
E709510,S989631,McGillUniversity,CustomerServiceRepresentative,41199,2022-09-22,2025-03-26,Brunei,2
E290547,S513243,PepsiCo,CivilEngineer,35515,2020-11-28,2024-11-11,Benin,1
E410616,S467908,UniversityofCaliforniaLosAngeles(UCLA),ClinicalPsychologist,37460,2020-06-13,2025-01-08,Bolivia,1
E482825,S298771,IKEA,DigitalMarketer,46587,2019-10-11,2025-06-20,Cambodia,2
E185871,S693812,HSBC,DigitalMarketer,46261,2022-10-05,2024-10-20,Cambodia,1
E203790,S857198,Hitachi,FilmDirector,51827,2018-04-28,2024-10-07,China,1
E956669,S894945,UniversityofWarwick,FilmDirector,51697,2020-02-01,2023-06-28,China,0
E600911,S583906,UniversityofManchester,OccupationalTherapist,76033,2021-02-26,2024-08-28,Finland,2
E892632,S379304,DHL,Microbiologist,73314,2022-05-31,2023-05-20,Eswatini,1
E99251,S985496,Panasonic,DataScientist,42992,2022-05-12,2025-02-21,BurkinaFaso,0
E228756,S859176,CarnegieMellonUniversity,Dentist,43742,2021-05-30,2023-05-14,Burundi,0
E188971,S849848,IKEA,Musician,74211,2021-06-29,2025-05-17,Ethiopia,2
E995168,S574966,Santander,Florist,56364,2020-11-02,2024-01-24,Congo(Republic),1
E665616,S391231,Unilever,Nurse,75315,2018-03-06,2025-08-09,Fiji,1
E66476,S611359,Intel,Musician,74545,2022-10-16,2023-10-13,Ethiopia,2
E586115,S47909,AstralinkRobotics,HRManager,59714,2019-09-26,2024-03-12,Cuba,0
E66058,S697752,AstralinkRobotics,Paramedic,78588,2018-11-26,2024-03-15,Gabon,0
E680410,S160234,IKEA,DigitalMarketer,45960,2021-02-20,2023-08-14,Cambodia,2
E790387,S593735,Adidas,CustomerServiceRepresentative,41167,2019-11-27,2025-10-13,Brunei,2
E464129,S35541,BYD,Nurse,75273,2019-09-02,2024-05-12,Fiji,1
E503817,S277893,Audi,CustomerServiceRepresentative,41309,2019-03-11,2024-02-21,Brunei,2
E806955,S761314,Hyundai,Copywriter,40261,2019-06-19,2023-01-20,Brazil,2
E930949,S698298,Novartis,FilmDirector,52067,2020-09-12,2023-02-03,China,0
E676570,S193491,Intel,Mechanic,71733,2022-07-28,2024-02-06,Estonia,2
E91632,S626846,L'Oréal,Florist,55809,2019-07-06,2025-10-08,Congo(Republic),0
E996771,S479435,Santander,ContentCreator,38845,2022-04-01,2025-05-07,Botswana,1
E848469,S503644,Mitsubishi,Librarian,68571,2018-04-02,2025-07-27,Egypt,2
E612345,S310590,Intel,Photographer,80276,2019-11-24,2024-01-19,Georgia,2
E781518,S795583,Coca-Cola,SchoolTeacher,91115,2022-11-16,2025-12-17,Hungary,0
E445927,S260805,Boeing,Electrician,49571,2018-07-01,2025-12-07,CentralAfricanRepublic,0
E800848,S592106,Tencent,Firefighter,54269,2019-08-14,2025-06-08,Comoros,2
E405085,S568017,Vodafone,PhysicalTherapist,81290,2020-05-16,2024-04-03,Germany,0
E420989,S783114,Mitsubishi,ProjectManager,86046,2022-10-06,2025-08-20,Guinea,2
E401605,S824717,UniversityofManchester,Mechanic,71660,2022-08-15,2023-02-03,Estonia,2
E249359,S719227,UniversityofVirginia,Librarian,68587,2021-11-19,2024-03-27,Egypt,1
E424879,S264589,Mercedes-Benz,Librarian,68407,2021-09-19,2023-02-28,Egypt,0
E860063,S814607,Boeing,HVACTechnician,61134,2022-05-25,2023-05-20,Cyprus,0
E7336,S585431,Accenture,SolarPanelInstaller,95300,2018-02-05,2025-07-29,Iran,2
E833682,S386178,BMW,PoliticalScientist,84886,2019-05-25,2025-10-15,Guatemala,1
E558665,S40721,Coca-Cola,Dietitian/Nutritionist,45345,2018-06-02,2025-10-21,CaboVerde,0
